match_id,season,league_code,league,date,home_team,away_team,actual_home_goals,actual_away_goals,league_avg_goals_pre,league_home_goals_pre,league_away_goals_pre,home_recent8_gf,home_recent8_ga,away_recent8_gf,away_recent8_ga,home_home8_gf,home_home8_ga,away_away8_gf,away_away8_ga,home_elo_pre,away_elo_pre,elo_diff_pre,home_rest_days,away_rest_days,home_rest_missing,away_rest_missing,market_home_prob,market_draw_prob,market_away_prob,market_over25_prob,market_under25_prob,market_missing_1x2,market_missing_ou,asian_handicap,asian_abs_depth,market_home_odds,market_draw_odds,market_away_odds,market_over25_odds,market_under25_odds,asian_home_odds,asian_away_odds,xg_base_home,xg_base_away,xg_base_total,xg_base_margin,residual_home,residual_away,lineup_missing,tracking_missing,pregame_xg_missing,source_url
2021|D1|2021-02-20|M'gladbach|Mainz,2021,D1,Germany Bundesliga,2021-02-20,M'gladbach,Mainz,1,2,3.1494949494949496,1.6383838383838383,1.511111111111111,1.625,1.125,1.125,2.0,2.0,1.375,1.25,2.0,1582.9976621208132,1401.2615332169476,181.73612890386562,5.0,7.0,0,0,0.5539358600583091,0.24781341107871718,0.19825072886297374,0.5,0.5,0,0,-0.75,0.75,1.7,3.8,4.75,1.9,1.9,2.02,1.91,1.7233259259803058,1.0553300076129588,2.7786559335932646,0.667995918367347,-0.7233259259803058,0.9446699923870412,1,1,1,https://www.football-data.co.uk/mmz4281/2021/D1.csv
2021|E0|2021-02-20|Burnley|West Brom,2021,E0,England Premier League,2021-02-20,Burnley,West Brom,0,0,2.717285945072698,1.4539579967689822,1.2633279483037156,1.125,1.125,1.0,2.5,1.125,1.125,1.0,1.625,1490.9531017346274,1387.8596073059493,103.09349442867801,2.0,6.0,0,0,0.4485336400230017,0.2898217366302473,0.26164462334675104,0.411764705882353,0.588235294117647,0,0,-0.25,0.25,2.1,3.25,3.6,2.3,1.61,1.88,2.05,1.370388705176538,1.044412511962047,2.414801217138585,0.3259761932144909,-1.370388705176538,-1.044412511962047,1,1,1,https://www.football-data.co.uk/mmz4281/2021/E0.csv
2021|SP1|2021-02-20|Ath Madrid|Levante,2021,SP1,Spain La Liga,2021-02-20,Ath Madrid,Levante,0,2,2.4893267651888342,1.4088669950738917,1.0804597701149425,2.25,1.125,1.5,1.5,2.25,0.5,1.0,1.375,1702.276642718579,1497.104972190533,205.17167052804598,2.0,2.0,0,0,0.6775907883082374,0.21080602302922938,0.11160318866253321,0.47368421052631576,0.5263157894736842,0,0,-1.25,1.25,1.4,4.5,8.5,2.0,1.8,2.11,1.82,1.8120048726954705,0.7392316220311658,2.5512364947266364,1.0727732506643046,-1.8120048726954705,1.2607683779688341,1,1,1,https://www.football-data.co.uk/mmz4281/2021/SP1.csv
2021|P1|2021-02-20|Belenenses|Nacional,2021,P1,Portugal Primeira Liga,2021-02-20,Belenenses,Nacional,2,1,2.4518828451882846,1.3075313807531381,1.1443514644351465,0.375,0.75,0.875,1.375,0.875,0.875,0.5,1.125,1433.0950372611244,1469.1214751081736,-36.02643784704924,7.0,7.0,0,0,0.46002596920793914,0.30421072157299195,0.2357633092190688,0.3893129770992367,0.6106870229007634,0,0,-0.5,0.5,2.05,3.1,4.0,2.4,1.53,2.08,1.82,1.3581800647333342,0.9322949228301622,2.2904749875634964,0.42588514190317195,0.6418199352666658,0.06770507716983776,1,1,1,https://www.football-data.co.uk/mmz4281/2021/P1.csv
2021|F1|2021-02-20|Nantes|Marseille,2021,F1,France Ligue 1,2021-02-20,Nantes,Marseille,1,1,2.6257088846880907,1.449905482041588,1.1758034026465027,0.875,1.25,0.875,1.5,0.625,1.5,1.0,1.125,1441.5762686721096,1560.3511897705896,-118.77492109848004,6.0,2.0,0,0,0.3884711779448622,0.3007518796992481,0.3107769423558897,0.398477157360406,0.6015228426395939,0,0,0.0,0.0,2.4,3.1,3.0,2.37,1.57,1.7,2.1,1.2365102625604518,1.1190365783499254,2.3555468409103772,0.1174736842105264,-0.23651026256045182,-0.11903657834992543,1,1,1,https://www.football-data.co.uk/mmz4281/2021/F1.csv
2021|I1|2021-02-20|Genoa|Verona,2021,I1,Italy Serie A,2021-02-20,Genoa,Verona,2,2,3.0199335548172757,1.6079734219269104,1.4119601328903655,1.25,0.5,1.25,1.25,1.375,1.5,1.0,1.125,1466.9354209431076,1502.436709314362,-35.501288371254304,7.0,4.0,0,0,0.3449691991786447,0.31622176591375767,0.3388090349075975,0.411764705882353,0.588235294117647,0,0,0.0,0.0,2.75,3.0,2.8,2.3,1.61,1.95,1.98,1.245348929830108,1.2360347614522844,2.4813836912823923,0.009314168377823506,0.7546510701698921,0.7639652385477156,1,1,1,https://www.football-data.co.uk/mmz4281/2021/I1.csv
2021|E0|2021-02-20|Liverpool|Everton,2021,E0,England Premier League,2021-02-20,Liverpool,Everton,0,2,2.7129032258064516,1.4516129032258065,1.261290322580645,1.0,1.5,1.125,1.75,1.375,1.0,1.875,1.25,1634.6185610510925,1512.448116592156,122.17044445893634,7.0,2.0,0,0,0.6936936936936937,0.17153153153153156,0.13477477477477479,0.6015228426395939,0.398477157360406,0,0,-1.5,1.5,1.36,5.5,7.0,1.57,2.37,2.06,1.87,2.065012135197578,0.9595267297921724,3.02453886498975,1.1054854054054055,-2.065012135197578,1.0404732702078276,1,1,1,https://www.football-data.co.uk/mmz4281/2021/E0.csv
2021|D1|2021-02-20|Schalke 04|Dortmund,2021,D1,Germany Bundesliga,2021-02-20,Schalke 04,Dortmund,0,4,3.1402805611222444,1.6312625250501003,1.5090180360721444,0.875,2.0,1.875,1.625,0.625,2.125,2.0,1.875,1352.1841133316686,1577.6067447689406,-225.422631437272,7.0,7.0,0,0,0.08595988538681948,0.15759312320916904,0.7564469914040115,0.6563245823389022,0.3436754176610979,0,0,1.75,1.75,11.0,6.0,1.25,1.44,2.75,1.91,2.02,1.0047189014228775,2.3222954057208716,3.327014307143749,-1.3175765042979941,-1.0047189014228775,1.6777045942791284,1,1,1,https://www.football-data.co.uk/mmz4281/2021/D1.csv
2021|P1|2021-02-20|Gil Vicente|Santa Clara,2021,P1,Portugal Primeira Liga,2021-02-20,Gil Vicente,Santa Clara,1,0,2.453027139874739,1.3089770354906054,1.1440501043841336,0.75,1.75,1.25,1.0,0.75,1.25,1.375,1.125,1433.1766248760744,1488.4582789784017,-55.281654102327366,6.0,6.0,0,0,0.3835842441740565,0.303155289750464,0.3132604660754795,0.3478260869565217,0.6521739130434782,0,0,-0.25,0.25,2.45,3.1,3.0,2.7,1.44,2.13,1.78,1.1600261951199546,1.010296642634906,2.1703228377548607,0.1497295524850486,-0.16002619511995464,-1.010296642634906,1,1,1,https://www.football-data.co.uk/mmz4281/2021/P1.csv
2021|SP1|2021-02-20|Valencia|Celta,2021,SP1,Spain La Liga,2021-02-20,Valencia,Celta,2,0,2.4885245901639346,1.4065573770491804,1.0819672131147542,0.875,1.25,1.125,1.625,1.375,1.125,1.125,1.5,1476.0223903710048,1476.9109328660597,-0.888542495054935,6.0,7.0,0,0,0.3986951794128308,0.28633562885103303,0.3149691917361363,0.47368421052631576,0.5263157894736842,0,0,-0.25,0.25,2.37,3.3,3.0,2.0,1.8,2.11,1.82,1.3605268547941602,1.190533161426998,2.5510600162211583,0.1699936933671622,0.6394731452058398,-1.190533161426998,1,1,1,https://www.football-data.co.uk/mmz4281/2021/SP1.csv
2021|N1|2021-02-20|FC Emmen|Zwolle,2021,N1,Netherlands Eredivisie,2021-02-20,FC Emmen,Zwolle,3,2,3.079625292740047,1.7447306791569086,1.334894613583138,0.25,2.25,1.25,1.5,0.875,2.875,1.5,1.75,1346.5163244970865,1449.7876070457291,-103.2712825486426,8.0,7.0,0,0,0.3436754176610978,0.26252983293556087,0.39379474940334125,0.5461741424802111,0.45382585751978893,0,0,0.25,0.25,2.75,3.6,2.4,1.72,2.07,1.78,2.13,1.3969841279593642,1.5161645575536364,2.9131486855130007,-0.11918042959427222,1.6030158720406358,0.48383544244636356,1,1,1,https://www.football-data.co.uk/mmz4281/2021/N1.csv
2021|N1|2021-02-20|VVV Venlo|AZ Alkmaar,2021,N1,Netherlands Eredivisie,2021-02-20,VVV Venlo,AZ Alkmaar,1,4,3.0841121495327104,1.7476635514018692,1.3364485981308412,2.0,1.75,1.625,1.25,1.625,3.125,2.25,1.0,1438.4276162169526,1637.572567686058,-199.1449514691053,6.0,6.0,0,0,0.13513513513513511,0.1891891891891892,0.6756756756756757,0.6721311475409837,0.32786885245901637,0,0,1.5,1.5,7.0,5.0,1.4,1.4,2.87,1.77,2.02,1.1507165854846217,2.228413882781919,3.3791304682665406,-1.0776972972972971,-0.15071658548462175,1.7715861172180811,1,1,1,https://www.football-data.co.uk/mmz4281/2021/N1.csv
2021|I1|2021-02-20|Sassuolo|Bologna,2021,I1,Italy Serie A,2021-02-20,Sassuolo,Bologna,1,1,3.0215588723051408,1.6086235489220564,1.4129353233830846,1.25,2.0,1.0,1.125,1.125,1.5,1.125,1.375,1527.6514257826054,1462.37459358264,65.27683219996538,6.0,8.0,0,0,0.41257367387033406,0.27111984282907664,0.3163064833005894,0.5699481865284974,0.43005181347150256,0,0,-0.25,0.25,2.3,3.5,3.0,1.66,2.2,2.02,1.91,1.5849650845718621,1.3960090924304083,2.9809741770022704,0.18895599214145387,-0.5849650845718621,-0.39600909243040827,1,1,1,https://www.football-data.co.uk/mmz4281/2021/I1.csv
2021|E0|2021-02-20|Fulham|Sheffield United,2021,E0,England Premier League,2021-02-20,Fulham,Sheffield United,1,0,2.711755233494364,1.4492753623188406,1.2624798711755234,0.75,1.0,0.875,1.625,0.5,1.125,0.375,1.625,1452.1660895762936,1391.2238571748437,60.94223240144993,3.0,5.0,0,0,0.4972144846796657,0.27785515320334264,0.22493036211699163,0.411764705882353,0.588235294117647,0,0,-0.5,0.5,1.9,3.4,4.2,2.3,1.61,1.99,1.94,1.4560390269530576,0.9575454336382944,2.413584460591352,0.4984935933147633,-0.45603902695305765,-0.9575454336382944,1,1,1,https://www.football-data.co.uk/mmz4281/2021/E0.csv
2021|N1|2021-02-20|For Sittard|Den Haag,2021,N1,Netherlands Eredivisie,2021-02-20,For Sittard,Den Haag,2,0,3.0885780885780885,1.745920745920746,1.3426573426573427,1.625,1.125,0.75,1.75,1.5,1.75,0.75,2.25,1469.4551037057042,1359.9214003666036,109.53370333910061,7.0,7.0,0,0,0.6394316163410302,0.20603907637655416,0.15452930728241562,0.5994897959183673,0.4005102040816326,0,0,-1.0,1.0,1.45,4.5,6.0,1.57,2.35,1.83,2.07,2.0033067780391165,1.0965344867424913,3.099841264781608,0.9067722912966252,-0.003306778039116498,-1.0965344867424913,1,1,1,https://www.football-data.co.uk/mmz4281/2021/N1.csv
2021|SP1|2021-02-20|Valladolid|Real Madrid,2021,SP1,Spain La Liga,2021-02-20,Valladolid,Real Madrid,0,1,2.4877250409165304,1.4075286415711947,1.0801963993453356,0.875,1.25,1.75,0.625,1.125,1.875,1.625,1.125,1423.5812659466585,1687.4218061608742,-263.8405402142157,7.0,6.0,0,0,0.15747684164093514,0.22496691662990734,0.6175562417291575,0.5263157894736842,0.47368421052631576,0,0,1.0,1.0,6.0,4.2,1.53,1.8,2.0,1.92,2.01,0.9241256673083477,1.7933657202417397,2.7174913875500875,-0.869240052933392,-0.9241256673083477,-0.7933657202417397,1,1,1,https://www.football-data.co.uk/mmz4281/2021/SP1.csv
2021|P1|2021-02-20|Sp Lisbon|Portimonense,2021,P1,Portugal Primeira Liga,2021-02-20,Sp Lisbon,Portimonense,2,0,2.45,1.3083333333333333,1.1416666666666666,1.75,0.25,1.375,1.25,2.0,0.375,0.625,1.75,1687.907519191541,1437.4894067254,250.4181124661411,5.0,6.0,0,0,0.6676557863501484,0.20771513353115725,0.12462908011869436,0.43569553805774275,0.5643044619422573,0,0,-1.0,1.0,1.4,4.5,7.5,2.15,1.66,2.0,1.9,1.7109094212290639,0.7162530414071051,2.427162462636169,0.9946563798219588,0.28909057877093614,-0.7162530414071051,1,1,1,https://www.football-data.co.uk/mmz4281/2021/P1.csv
2021|N1|2021-02-21|Twente|Feyenoord,2021,N1,Netherlands Eredivisie,2021-02-21,Twente,Feyenoord,2,2,3.0860465116279068,1.7465116279069768,1.3395348837209302,1.125,1.25,2.0,1.0,1.0,1.625,1.625,1.25,1486.1193149560308,1621.3563603023704,-135.23704534633953,6.0,6.0,0,0,0.3069697538981777,0.250422693969566,0.4426075521322562,0.5994897959183673,0.4005102040816326,0,0,0.25,0.25,3.1,3.8,2.15,1.57,2.35,1.94,1.96,1.4253999834613202,1.673884334391247,3.0992843178525673,-0.24848435092992682,0.5746000165386798,0.32611566560875294,1,1,1,https://www.football-data.co.uk/mmz4281/2021/N1.csv
2021|I1|2021-02-21|Parma|Udinese,2021,I1,Italy Serie A,2021-02-21,Parma,Udinese,2,2,3.019867549668874,1.6076158940397351,1.4122516556291391,0.25,2.25,1.0,1.25,0.0,1.75,1.5,1.875,1382.3652795663743,1471.5415402444337,-89.1762606780594,5.0,7.0,0,0,0.2538354253835426,0.29288702928870297,0.4532775453277546,0.43005181347150256,0.5699481865284974,0,0,0.25,0.25,3.75,3.25,2.1,2.2,1.66,2.13,1.81,1.0953497979463898,1.4403062833020381,2.535656081248428,-0.3449564853556484,0.9046502020536102,0.5596937166979619,1,1,1,https://www.football-data.co.uk/mmz4281/2021/I1.csv
2021|E0|2021-02-21|West Ham|Tottenham,2021,E0,England Premier League,2021-02-21,West Ham,Tottenham,2,1,2.7090032154340835,1.4485530546623795,1.2604501607717042,1.75,0.875,1.25,1.25,1.625,1.375,0.875,1.125,1539.2821329648737,1550.6844520218515,-11.40231905697783,5.0,7.0,0,0,0.32666132906325057,0.2786228983186549,0.39471577261809443,0.5358974358974359,0.46410256410256406,0,0,0.25,0.25,2.9,3.4,2.4,1.81,2.09,1.88,2.05,1.3256244100030898,1.4719227286580139,2.7975471386611037,-0.14629831865492404,0.6743755899969102,-0.4719227286580139,1,1,1,https://www.football-data.co.uk/mmz4281/2021/E0.csv
2021|F1|2021-02-21|Montpellier|Rennes,2021,F1,France Ligue 1,2021-02-21,Montpellier,Rennes,2,1,2.6245283018867926,1.4490566037735848,1.1754716981132076,1.5,2.125,0.75,0.875,1.875,2.375,1.0,0.75,1505.5205784489458,1553.2122824354642,-47.691703986518405,7.0,6.0,0,0,0.30420841683366734,0.28577154308617236,0.41002004008016035,0.450261780104712,0.549738219895288,0,0,0.25,0.25,3.1,3.3,2.3,2.1,1.72,1.9,2.03,1.1530166331610228,1.3564038075097202,2.509420440670743,-0.20338717434869746,0.8469833668389772,-0.3564038075097202,1,1,1,https://www.football-data.co.uk/mmz4281/2021/F1.csv
2021|D1|2021-02-21|Augsburg|Leverkusen,2021,D1,Germany Bundesliga,2021-02-21,Augsburg,Leverkusen,1,1,3.142,1.628,1.514,0.75,1.875,1.375,1.375,0.75,2.0,1.875,0.875,1418.5985310016918,1583.9432953730775,-165.34476437138574,8.0,7.0,0,0,0.16562812334192958,0.21994496748639608,0.6144269091716742,0.588235294117647,0.411764705882353,0,0,1.0,1.0,5.75,4.33,1.55,1.61,2.3,1.91,2.02,1.109589740952858,1.9617735051274319,3.0713632460802898,-0.852183764174574,-0.1095897409528579,-0.9617735051274319,1,1,1,https://www.football-data.co.uk/mmz4281/2021/D1.csv
2021|SP1|2021-02-21|Barcelona|Cadiz,2021,SP1,Spain La Liga,2021-02-21,Barcelona,Cadiz,1,1,2.485294117647059,1.4052287581699345,1.0800653594771241,2.625,0.875,1.125,2.375,2.75,1.0,0.625,2.25,1678.8667511922322,1448.6715573788254,230.19519381340683,7.0,5.0,0,0,0.8603031544448996,0.09463334698893897,0.04506349856616141,0.7455268389662029,0.25447316103379725,0,0,-2.5,2.5,1.1,10.0,21.0,1.28,3.75,1.87,2.06,2.6242955409956,0.9576531813069478,3.5819487223025477,1.6666423596886522,-1.6242955409956,0.042346818693052235,1,1,1,https://www.football-data.co.uk/mmz4281/2021/SP1.csv
2021|N1|2021-02-21|Heerenveen|Groningen,2021,N1,Netherlands Eredivisie,2021-02-21,Heerenveen,Groningen,1,1,3.0881670533642693,1.7470997679814386,1.3410672853828307,1.0,1.125,1.375,1.125,1.625,1.375,1.625,1.5,1490.417545555787,1534.6469490780644,-44.22940352227738,7.0,8.0,0,0,0.39441147378832836,0.28325914935707225,0.32232937685459945,0.48684210526315796,0.513157894736842,0,0,-0.25,0.25,2.37,3.3,2.9,1.95,1.85,2.1,1.8,1.4381021275823833,1.2857139970185851,2.7238161246009684,0.15238813056379819,-0.4381021275823833,-0.28571399701858513,1,1,1,https://www.football-data.co.uk/mmz4281/2021/N1.csv
2021|N1|2021-02-21|Waalwijk|Heracles,2021,N1,Netherlands Eredivisie,2021-02-21,Waalwijk,Heracles,3,0,3.0881670533642693,1.7470997679814386,1.3410672853828307,0.75,1.125,1.125,1.0,1.0,1.625,1.0,1.625,1374.3559638854929,1494.7824689693211,-120.42650508382826,8.0,7.0,0,0,0.2845528455284553,0.26829268292682923,0.4471544715447154,0.513157894736842,0.48684210526315796,0,0,0.25,0.25,3.3,3.5,2.1,1.85,1.95,1.96,1.94,1.2589089029307554,1.5481625614673407,2.807071464398096,-0.28925365853658525,1.7410910970692446,-1.5481625614673407,1,1,1,https://www.football-data.co.uk/mmz4281/2021/N1.csv
2021|F1|2021-02-21|Lens|Dijon,2021,F1,France Ligue 1,2021-02-21,Lens,Dijon,2,1,2.6252354048964217,1.4500941619585688,1.1751412429378532,0.875,0.875,0.625,1.5,1.0,1.5,1.5,1.5,1522.7130511298083,1387.6283622566855,135.0846888731228,7.0,7.0,0,0,0.6543619089837492,0.21912812194605918,0.12650996907019152,0.5,0.5,0,0,-1.0,1.0,1.45,4.33,7.5,1.9,1.9,1.87,2.06,1.8175154834654441,0.8458033503161448,2.663318833781589,0.9717121331492993,0.18248451653455589,0.15419664968385516,1,1,1,https://www.football-data.co.uk/mmz4281/2021/F1.csv
2021|F1|2021-02-21|Nice|Metz,2021,F1,France Ligue 1,2021-02-21,Nice,Metz,1,2,2.6252354048964217,1.4500941619585688,1.1751412429378532,1.125,1.5,1.25,0.875,1.0,2.0,1.375,0.875,1470.784606455599,1504.1084459716642,-33.32383951606516,3.0,7.0,0,0,0.45121263395375066,0.2961082910321489,0.25267907501410036,0.411764705882353,0.588235294117647,0,0,-0.25,0.25,2.1,3.2,3.75,2.3,1.61,1.84,2.09,1.3690664197082778,1.0254836785915267,2.3945500982998045,0.34358274111675113,-0.3690664197082778,0.9745163214084733,1,1,1,https://www.football-data.co.uk/mmz4281/2021/F1.csv
2021|F1|2021-02-21|Nimes|Bordeaux,2021,F1,France Ligue 1,2021-02-21,Nimes,Bordeaux,2,0,2.6252354048964217,1.4500941619585688,1.1751412429378532,1.125,2.5,1.125,1.125,0.625,2.75,1.375,1.0,1385.7453219184426,1497.74247245738,-111.99715053893738,7.0,6.0,0,0,0.3067869752844252,0.27971753628874063,0.41349548842683403,0.47368421052631576,0.5263157894736842,0,0,0.25,0.25,3.1,3.4,2.3,2.0,1.8,1.85,2.08,1.1881965617954917,1.3929398336668137,2.5811363954623054,-0.20474327187132202,0.8118034382045083,-1.3929398336668137,1,1,1,https://www.football-data.co.uk/mmz4281/2021/F1.csv
2021|F1|2021-02-21|Strasbourg|Angers,2021,F1,France Ligue 1,2021-02-21,Strasbourg,Angers,0,0,2.6252354048964217,1.4500941619585688,1.1751412429378532,1.5,1.0,0.875,1.75,1.375,1.125,0.875,1.375,1482.2138702998502,1481.186110588713,1.0277597111371506,7.0,7.0,0,0,0.4276704769412692,0.303508080409933,0.26882144264879776,0.398477157360406,0.6015228426395939,0,0,-0.25,0.25,2.2,3.1,3.5,2.37,1.57,1.99,1.94,1.3195112076032134,1.0359314677529967,2.35544267535621,0.28357973985021667,-1.3195112076032134,-1.0359314677529967,1,1,1,https://www.football-data.co.uk/mmz4281/2021/F1.csv
2021|I1|2021-02-21|Milan|Inter,2021,I1,Italy Serie A,2021-02-21,Milan,Inter,0,3,3.021487603305785,1.6082644628099174,1.4132231404958677,1.625,1.125,2.5,0.875,2.0,1.5,1.75,0.875,1650.9615907085379,1707.064154751285,-56.10256404274719,7.0,6.0,0,0,0.2264963612060003,0.25367592455072036,0.5198277142432793,0.5699481865284974,0.43005181347150256,0,0,0.5,0.5,4.2,3.75,1.83,1.66,2.2,2.06,1.87,1.2253207460150233,1.7556377518073891,2.9809584978224124,-0.5303170057923658,-1.2253207460150233,1.2443622481926109,1,1,1,https://www.football-data.co.uk/mmz4281/2021/I1.csv
2021|E0|2021-02-21|Aston Villa|Leicester,2021,E0,England Premier League,2021-02-21,Aston Villa,Leicester,1,2,2.709470304975923,1.449438202247191,1.260032102728732,1.0,1.25,1.625,0.75,1.375,1.5,1.25,0.875,1500.4885461197714,1590.1796906711697,-89.69114455139834,7.0,8.0,0,0,0.256578947368421,0.256578947368421,0.48684210526315796,0.5,0.5,0,0,0.5,0.5,3.7,3.7,1.95,1.9,1.9,1.88,2.05,1.1234463085311184,1.5584042032679606,2.681850511799079,-0.4349578947368422,-0.12344630853111838,0.4415957967320394,1,1,1,https://www.football-data.co.uk/mmz4281/2021/E0.csv
